"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
871.076101952791,-1.18884117993518,0.0750779471504684,1.22889777783674e-57,1.69084045252558e-53,"LOXL2"
1360.19352613528,1.61755189144503,0.110946347500797,1.81369366621899e-49,1.24773055767535e-45,"MTUS1-DT"
1189.7337620344,-1.3351894863362,0.112063391163351,4.32454578394891e-34,1.9833808480451e-30,"SERPINE1"
2037.98177715276,0.935366522585195,0.0816721098903533,1.69611583589566e-31,5.83421444652208e-28,"RBFOX3"
755.884819548685,-0.963542725212448,0.0845556958146888,2.66976489504993e-31,7.3466590381984e-28,"SFMBT2"
1046.32373303576,-0.958446238412049,0.0880621897458497,9.51747214565051e-29,2.18251498753342e-25,"GPRC5A"
1036.0361234837,1.02795896708425,0.0977922820273106,6.6354615025174e-27,1.15605857740315e-23,"SLC45A4"
1714.95587230365,-0.880305458274132,0.0832454250073226,6.72175929880457e-27,1.15605857740315e-23,"TGFBI"
3233.51752299159,0.712990938883445,0.0687131779429687,3.00412595494127e-26,4.59264100155966e-23,"MTUS1"
249.779433141486,1.60049143024538,0.155859186503647,6.56611469277213e-26,9.03431720578518e-23,"TM4SF20"
4005.89626679346,-0.625409383919062,0.0606567520382275,8.01598089209679e-26,1.00265346449418e-22,"SMAD3"
1160.89577357016,-0.967847270015278,0.0949103195342887,1.49689094623242e-25,1.71631021076766e-22,"NAV2"
960.530824199931,-0.842361962350491,0.0830973114037998,2.76423253020439e-25,2.92562118331401e-22,"GRIN2B"
1359.26491289239,-0.817411688916914,0.0816559495113016,1.03722944925813e-24,1.01937428516733e-21,"EZR"
3406.23770897537,-0.594366941002221,0.0597886671104523,2.45972754824336e-24,2.25622608908536e-21,"TRIO"
3145.30102814679,-0.665804100144977,0.0686311215514538,2.97082007274772e-23,2.5547195863085e-20,"MYOF"
3789.21260897391,0.645136209133697,0.0665684708663198,3.51106097618763e-23,2.84168752772739e-20,"AKR1B10"
627.359539081261,-1.03243838311596,0.107021147931052,3.9622122476382e-23,3.02867101751411e-20,"AXL"
197.690047232156,2.36649450214561,0.245659915378049,5.56271811569438e-23,4.02828623967574e-20,"FGA"
4346.87560047904,-0.568069062801661,0.0608650637620766,8.21591085870891e-22,5.6521358752488e-19,"FLNB"
928.963830096181,-0.797245819962612,0.087234223441025,7.97470474864202e-21,5.22495060174122e-18,"NEK6"
505.254413501298,0.952968174358018,0.105093505191096,8.9489927261314e-21,5.59678140540191e-18,"MBD5"
821.375440100108,-0.699755038775744,0.0789241840895206,9.08230707159769e-20,5.4331940433962e-17,"PMEPA1"
6759.66693297411,0.738671878664881,0.084256366287859,1.52805473744372e-19,8.76021047187006e-17,"PAPPA"
709.173391395894,-0.822361893972059,0.0938530677810064,1.75558423932892e-19,9.66203341957066e-17,"COL5A1"
1646.13249957976,-0.605110794483839,0.0701931272440221,4.92397138794166e-19,2.60572778179574e-16,"ITGA3"
780.740806217099,0.949516711426139,0.110755181533699,7.04697057973555e-19,3.59108400765117e-16,"ERN1"
533.482857367572,-0.913313139245743,0.106931107598641,1.14094730123436e-18,5.60653354202985e-16,"ANKRD33B"
446.753675606187,1.21866416847661,0.142382989492825,1.31748768996714e-18,6.25079762974411e-16,"MAP2"
643.661132177198,-1.45078013437906,0.172593686248248,2.79415945384608e-18,1.28149466418227e-15,"ANGPTL4"
126.351638640825,1.97545998888046,0.239213011053917,9.10665259318561e-18,4.04188493644003e-15,"AVIL"
3081.54497643295,-0.661710538488792,0.0805727181889447,1.39079294824047e-17,5.97997505463768e-15,"DCBLD2"
1230.33530667568,-0.686863682244865,0.0829893096550725,1.44285449198185e-17,6.01582877429643e-15,"KLF7"
359.150574204749,-1.1320425477356,0.137348473448317,1.71708931832616e-17,6.7501234088142e-15,"FOSL1"
1265.30415656429,-0.777263925299747,0.0927356851617692,1.67257397935765e-17,6.7501234088142e-15,"GALNT18"
1082.57484900604,-0.656292978385563,0.0795170777980876,2.20268394904912e-17,8.41853568193525e-15,"KCNMA1"
271.160186573362,1.05978178749549,0.129585077757223,2.69893876243912e-17,1.00364049817297e-14,"SMOC1"
376.81629636178,-0.972748759624912,0.119439302362721,2.8549764465437e-17,1.03372686652618e-14,"CLTCL1"
471.579183985457,0.989789183964096,0.122654600163776,5.06245571413682e-17,1.78600841463612e-14,"PDE3A"
6711.65434024414,-0.609142950148045,0.0754462713280685,5.9111163853218e-17,2.03327625864107e-14,"KRT7"
159.17417895605,1.51573156800667,0.188894214503495,6.50547769516866e-17,2.18314311238599e-14,"LINC02246"
280.679646770011,-1.1043375422016,0.1375724784129,6.89280240576759e-17,2.25804924526086e-14,"LOC102725231"
785.284412835495,0.752997150509408,0.0935799622029942,7.44481283596911e-17,2.35562980499119e-14,"LGSN"
1080.13830280573,0.771543881740102,0.0985374298866745,7.53308462966875e-17,2.35562980499119e-14,"CPLX2"
132.46532150714,1.74149042536159,0.22171295915659,2.3748716650084e-16,7.26130205307791e-14,"FGF18"
779.498103204964,-0.691077503642752,0.0884032725272272,5.10379108458759e-16,1.52658829419219e-13,"NPC1"
974.949438237393,-0.890777999957292,0.112924859643688,5.8586425627936e-16,1.71508644726547e-13,"CDH4"
612.062208960599,-0.744480394289459,0.0965999395273606,1.98880136617729e-15,5.70081624942361e-13,"TRAF3"
255.096339993591,1.07607137239637,0.141945833812125,2.44534969834999e-15,6.8382361295336e-13,"FILIP1"
463.187438648615,-0.968321821236803,0.12768446608187,2.48500477125285e-15,6.8382361295336e-13,"IRAK2"
115.21195742437,-1.66085537619539,0.221760803472114,4.0536282570688e-15,1.09360531743156e-12,"RELB"
292.179174397126,-1.08346988604728,0.144812370073906,4.42773714494298e-15,1.17156221879366e-12,"MFGE8"
693.995226757977,-0.789239981782314,0.105532651354002,6.43595799444727e-15,1.67079898199245e-12,"MELTF"
437.032409435801,-0.889711909966324,0.120397918730814,1.12690743858315e-14,2.87131841619734e-12,"TNFRSF12A"
94.0650153351552,2.20068034309895,0.298176730707165,1.19962751747603e-14,3.00103182053686e-12,"FBXW10"
3508.97061625572,-0.420706684966928,0.0560814743052939,1.22257087546931e-14,3.00381297778255e-12,"PRKCA"
2556.78716594138,-0.706315915811736,0.0964620585767082,1.571601726436e-14,3.79362599193559e-12,"AHNAK2"
